@RELATION sys_attack
@ATTRIBUTE POS_ONE REAL
@ATTRIBUTE POS_TWO REAL
@ATTRIBUTE POS_THREE REAL
@ATTRIBUTE class {attack, normal}
@DATA
78,265,240,normal
265,240,33,normal
240,33,78,normal
33,78,33,normal
78,33,195,normal
33,195,196,normal
195,196,240,normal
196,240,3,normal
240,3,240,normal
3,240,240,normal
240,240,240,normal
240,240,240,normal
240,240,240,normal
240,240,5,normal
240,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,196,normal
91,196,196,normal
196,196,196,normal
196,196,196,normal
196,196,196,normal
196,196,102,normal
196,102,265,normal
102,265,168,normal
265,168,102,normal
168,102,102,normal
102,102,265,normal
102,265,168,normal
265,168,102,normal
168,102,102,normal
102,102,78,normal
102,78,5,normal
78,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,196,normal
91,196,196,normal
196,196,196,normal
196,196,196,normal
196,196,196,normal
196,196,102,normal
196,102,265,normal
102,265,168,normal
265,168,102,normal
168,102,240,normal
102,240,240,normal
240,240,102,normal
240,102,240,normal
102,240,240,normal
240,240,78,normal
240,78,265,normal
78,265,240,normal
265,240,240,normal
240,240,240,normal
240,240,240,normal
240,240,6,normal
240,6,78,normal
6,78,219,normal
175,174,174,normal
174,174,174,normal
174,174,57,normal
174,57,175,normal
57,175,54,normal
175,54,175,normal
54,175,6,normal
175,6,3,normal
6,3,6,normal
3,6,174,normal
6,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,11,normal
174,11,45,normal
11,45,33,normal
45,33,192,normal
33,192,33,normal
192,33,5,normal
33,5,197,normal
5,197,192,normal
197,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,192,normal
6,192,192,normal
192,192,243,normal
192,243,125,normal
243,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,192,normal
125,192,125,normal
192,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,91,normal
125,91,45,normal
91,45,45,normal
45,45,195,normal
45,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,196,normal
195,196,196,normal
196,196,196,normal
196,196,195,normal
196,195,33,normal
195,33,195,normal
33,195,195,normal
195,195,33,normal
195,33,195,normal
33,195,5,normal
195,5,197,normal
5,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,195,normal
3,195,5,normal
195,5,91,normal
5,91,3,normal
91,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,3,normal
6,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,33,normal
91,33,5,normal
33,5,192,normal
5,192,192,normal
192,192,13,normal
192,13,13,normal
13,13,5,normal
13,5,197,normal
5,197,4,normal
197,4,33,normal
4,33,195,normal
33,195,195,normal
195,195,33,normal
195,33,192,normal
33,192,192,normal
192,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,192,normal
3,192,3,normal
192,3,45,normal
3,45,45,normal
45,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,45,normal
45,45,5,normal
45,5,197,normal
5,197,192,normal
197,192,5,normal
192,5,4,normal
5,4,197,normal
4,197,192,normal
197,192,33,normal
192,33,5,normal
33,5,33,normal
5,33,5,normal
33,5,33,normal
5,33,3,normal
33,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,4,normal
91,4,45,normal
4,45,45,normal
45,45,4,normal
45,4,140,normal
4,140,4,normal
140,4,140,normal
4,140,4,normal
140,4,6,normal
4,6,91,normal
6,91,4,normal
91,4,33,normal
4,33,5,normal
33,5,3,normal
5,3,4,normal
174,6,5,normal
6,5,220,normal
5,220,221,normal
220,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,220,normal
221,220,6,normal
220,6,5,normal
6,5,63,normal
5,63,6,normal
63,6,11,normal
6,11,11,normal
11,11,11,normal
11,11,11,normal
11,11,45,normal
11,45,33,normal
45,33,192,normal
33,192,33,normal
192,33,5,normal
33,5,197,normal
5,197,192,normal
197,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,192,normal
5,192,6,normal
192,6,3,normal
6,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,192,normal
3,192,33,normal
192,33,192,normal
33,192,33,normal
192,33,6,normal
33,6,6,normal
6,6,33,normal
6,33,3,normal
33,3,192,normal
3,192,33,normal
192,33,3,normal
33,3,197,normal
3,197,6,normal
197,6,197,normal
6,197,6,normal
197,6,192,normal
6,192,192,normal
192,192,192,normal
192,192,243,normal
192,243,125,normal
243,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,122,normal
125,122,268,normal
122,268,45,normal
268,45,45,normal
45,45,5,normal
45,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,6,normal
3,6,78,normal
6,78,155,normal
78,155,157,normal
155,157,266,normal
157,266,160,normal
266,160,159,normal
160,159,5,normal
159,5,5,normal
5,5,197,normal
5,197,192,normal
197,192,5,normal
192,5,5,normal
5,5,197,normal
5,197,3,normal
197,3,6,normal
3,6,220,normal
6,220,5,normal
220,5,195,normal
5,195,5,normal
195,5,195,normal
5,195,5,normal
195,5,6,normal
5,6,195,normal
6,195,6,normal
195,6,5,normal
6,5,125,normal
5,125,125,normal
125,125,125,normal
125,125,192,normal
125,192,102,normal
192,102,102,normal
102,102,201,normal
102,201,102,normal
201,102,168,normal
102,168,3,normal
168,3,3,normal
3,3,102,normal
3,102,265,normal
102,265,102,normal
265,102,102,normal
102,102,6,normal
102,6,5,normal
6,5,5,normal
5,5,6,normal
5,6,192,normal
6,192,5,normal
192,5,192,normal
5,192,192,normal
192,192,91,normal
192,91,197,normal
91,197,91,normal
197,91,199,normal
91,199,331,normal
199,331,5,normal
331,5,3,normal
5,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,240,normal
91,240,196,normal
240,196,78,normal
196,78,195,normal
78,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,192,normal
195,192,5,normal
192,5,6,normal
5,6,192,normal
6,192,192,normal
192,192,192,normal
192,192,5,normal
192,5,125,normal
5,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,91,normal
125,91,45,normal
91,45,5,normal
45,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,197,normal
5,197,192,normal
197,192,197,normal
192,197,140,normal
197,140,3,normal
140,3,197,normal
3,197,140,normal
197,140,3,normal
140,3,140,normal
3,140,3,normal
140,3,140,normal
3,140,140,normal
140,140,140,normal
140,140,197,normal
140,197,140,normal
197,140,3,normal
140,3,197,normal
3,197,140,normal
197,140,3,normal
140,3,3,normal
3,3,3,normal
3,3,140,normal
3,140,3,normal
140,3,140,normal
3,140,140,normal
140,140,5,normal
140,5,140,normal
5,140,5,normal
140,5,3,normal
5,3,6,normal
3,6,91,normal
6,91,45,normal
91,45,140,normal
45,140,3,normal
140,3,140,normal
3,140,140,normal
140,140,140,normal
140,140,140,normal
140,140,3,normal
140,3,140,normal
3,140,3,normal
140,3,3,normal
3,3,140,normal
3,140,78,normal
140,78,78,normal
78,78,140,normal
78,140,45,normal
140,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,140,normal
3,140,3,normal
140,3,45,normal
3,45,78,normal
45,78,140,normal
78,140,3,normal
140,3,78,normal
3,78,78,normal
78,78,5,normal
78,5,33,normal
5,33,5,normal
33,5,4,normal
5,4,6,normal
4,6,91,normal
6,91,140,normal
91,140,3,normal
140,3,6,normal
3,6,91,normal
6,63,6,normal
63,6,5,normal
6,5,221,normal
5,221,141,normal
221,141,141,normal
141,141,6,normal
141,6,5,normal
6,5,221,normal
5,221,6,normal
221,6,221,normal
6,221,63,normal
221,63,6,normal
63,6,11,normal
6,11,45,normal
11,45,33,normal
45,33,192,normal
33,192,33,normal
192,33,5,normal
33,5,197,normal
5,197,192,normal
197,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,192,normal
6,192,192,normal
192,192,243,normal
192,243,125,normal
243,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,91,normal
125,91,258,normal
91,258,311,normal
258,311,240,normal
311,240,240,normal
240,240,174,normal
240,174,174,normal
174,174,175,normal
174,175,191,normal
175,191,122,normal
191,122,268,normal
122,268,45,normal
268,45,45,normal
45,45,5,normal
45,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,54,normal
91,54,54,normal
54,54,195,normal
54,195,196,normal
195,196,4,normal
196,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,6,normal
4,6,6,normal
5,220,221,normal
220,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,221,normal
221,221,220,normal
221,220,11,normal
220,11,33,normal
11,33,192,normal
33,192,192,normal
192,192,197,normal
192,197,197,normal
197,197,192,normal
197,192,33,normal
192,33,6,normal
33,6,33,normal
6,33,192,normal
33,192,192,normal
192,192,5,normal
192,5,33,normal
5,33,6,normal
33,6,192,normal
6,192,5,normal
192,5,6,normal
5,6,3,normal
6,3,33,normal
3,33,33,normal
33,33,192,normal
33,192,125,normal
192,125,192,normal
125,192,125,normal
192,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,268,normal
125,268,5,normal
268,5,155,normal
5,155,157,normal
155,157,78,normal
157,78,5,normal
78,5,5,normal
5,5,192,normal
5,192,91,normal
192,91,5,normal
91,5,3,normal
5,3,5,normal
3,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,3,normal
5,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,33,normal
3,33,3,normal
33,3,3,normal
3,3,33,normal
3,33,125,normal
33,125,125,normal
125,125,33,normal
125,33,33,normal
33,33,195,normal
33,195,192,normal
195,192,6,normal
192,6,33,normal
6,33,192,normal
33,192,192,normal
192,192,5,normal
192,5,197,normal
5,197,33,normal
197,33,33,normal
33,33,192,normal
33,192,3,normal
192,3,168,normal
3,168,146,normal
168,146,3,normal
146,3,3,normal
3,3,168,normal
3,168,168,normal
168,168,168,normal
168,168,3,normal
168,3,3,normal
3,3,3,normal
3,3,168,normal
3,168,168,normal
168,168,146,normal
168,146,168,normal
146,168,146,normal
168,146,3,normal
146,3,168,normal
3,168,168,normal
168,168,168,normal
168,168,168,normal
168,168,3,normal
168,3,168,normal
3,168,196,normal
168,196,33,normal
196,33,5,normal
33,5,33,normal
5,33,33,normal
33,33,33,normal
33,33,5,normal
33,5,125,normal
5,125,3,normal
125,3,3,normal
3,3,3,normal
3,3,33,normal
3,33,196,normal
33,196,45,normal
196,45,3,normal
45,3,6,normal
3,6,33,normal
6,33,33,normal
33,33,3,normal
33,3,6,normal
3,6,196,normal
6,196,33,normal
196,33,3,normal
33,3,33,normal
3,33,33,normal
33,33,33,normal
33,33,33,normal
33,33,33,normal
33,33,3,normal
33,3,6,normal
3,6,168,normal
6,168,5,normal
168,5,3,normal
5,3,5,normal
3,5,6,normal
5,6,3,normal
6,3,3,normal
3,3,33,normal
3,33,3,normal
33,3,3,normal
3,3,3,normal
3,3,5,normal
3,5,195,normal
5,195,5,normal
195,5,3,normal
5,3,174,normal
3,174,168,normal
174,168,102,normal
168,102,168,normal
102,168,331,normal
168,331,159,normal
331,159,125,normal
159,125,158,normal
125,158,158,normal
158,158,4,normal
158,4,160,normal
4,160,125,normal
160,125,120,normal
125,120,240,normal
120,240,5,normal
240,5,195,normal
5,195,195,normal
195,195,6,normal
195,6,192,normal
6,192,125,normal
192,125,91,normal
125,91,91,normal
91,91,220,normal
91,220,33,normal
220,33,125,normal
33,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,102,normal
125,102,168,normal
102,168,265,normal
168,265,5,normal
265,5,4,normal
5,4,265,normal
4,265,265,normal
265,265,240,normal
265,240,240,normal
240,240,240,normal
240,240,265,normal
240,265,240,normal
265,240,240,normal
240,240,240,normal
240,240,265,normal
240,265,240,normal
265,240,3,normal
240,3,240,normal
3,240,240,normal
240,240,195,normal
240,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,6,normal
3,6,195,normal
6,195,45,normal
195,45,195,normal
45,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,195,normal
3,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,3,normal
3,3,6,normal
3,6,195,normal
6,195,197,normal
195,197,195,normal
197,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,195,normal
6,195,5,normal
195,5,45,normal
5,45,78,normal
45,78,195,normal
78,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,3,normal
45,3,6,normal
3,6,195,normal
6,195,220,normal
195,220,195,normal
220,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,220,normal
195,220,195,normal
220,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
